index,SKU Code,Design No.,Stock,Size,Color,BrandCode,CategoryName
5435,JNE3690-TU-L,JNE3690,38,L,Maroon,TUNIC,
5436,JNE3690-TU-M,JNE3690,51,M,Maroon,TUNIC,
5437,JNE3690-TU-S,JNE3690,144,S,Maroon,TUNIC,
5438,JNE3690-TU-XL,JNE3690,38,XL,Maroon,TUNIC,
5439,JNE3690-TU-XS,JNE3690,105,XS,Maroon,TUNIC,
5440,JNE3690-TU-XXL,JNE3690,11,XXL,Maroon,TUNIC,
5441,JNE3690-TU-XXXL,JNE3690,6,XXXL,Maroon,TUNIC,
5442,JNE3691-TU-L,JNE3691,9,L,Maroon,TUNIC,
5443,JNE3691-TU-M,JNE3691,7,M,Maroon,TUNIC,
5444,JNE3691-TU-S,JNE3691,6,S,Maroon,TUNIC,
5445,JNE3691-TU-XL,JNE3691,3,XL,Maroon,TUNIC,
5446,JNE3691-TU-XS,JNE3691,11,XS,Maroon,TUNIC,
5447,JNE3691-TU-XXL,JNE3691,6,XXL,Maroon,TUNIC,
5448,JNE3691-TU-XXXL,JNE3691,12,XXXL,Maroon,TUNIC,
5449,JNE3693-KR-L,JNE3693,1,L,Grey,KURTA,
5450,JNE3693-KR-M,JNE3693,2,M,Grey,KURTA,
5451,JNE3693-KR-S,JNE3693,2,S,Grey,KURTA,
5452,JNE3693-KR-XL,JNE3693,1,XL,Grey,KURTA,
5453,JNE3693-KR-XXL,JNE3693,2,XXL,Grey,KURTA,
5454,JNE3694-KR-L,JNE3694,1,L,Cream,KURTA,
5455,JNE3694-KR-M,JNE3694,7,M,Cream,KURTA,
5456,JNE3694-KR-S,JNE3694,6,S,Cream,KURTA,
5457,JNE3694-KR-XL,JNE3694,4,XL,Cream,KURTA,
5458,JNE3694-KR-XXL,JNE3694,6,XXL,Cream,KURTA,
5459,JNE3695-KR-L,JNE3695,2,L,Yellow,KURTA,
5460,JNE3695-KR-M,JNE3695,5,M,Yellow,KURTA,
5461,JNE3695-KR-S,JNE3695,6,S,Yellow,KURTA,
5462,JNE3695-KR-XL,JNE3695,3,XL,Yellow,KURTA,
5463,JNE3695-KR-XXL,JNE3695,2,XXL,Yellow,KURTA,
5464,JNE3697-KR-L,JNE3697,40,L,Mauve,KURTA,
5465,JNE3697-KR-M,JNE3697,81,M,Mauve,KURTA,
5466,JNE3697-KR-S,JNE3697,18,S,Mauve,KURTA,
5467,JNE3697-KR-XL,JNE3697,69,XL,Mauve,KURTA,
5468,JNE3697-KR-XS,JNE3697,0,XS,Mauve,KURTA,
5469,JNE3697-KR-XXL,JNE3697,81,XXL,Mauve,KURTA,
5470,JNE3698-KR-L,JNE3698,2,L,White,KURTA,
5471,JNE3698-KR-M,JNE3698,3,M,White,KURTA,
5472,JNE3698-KR-S,JNE3698,38,S,White,KURTA,
5473,JNE3698-KR-XL,JNE3698,6,XL,White,KURTA,
5474,JNE3698-KR-XXL,JNE3698,16,XXL,White,KURTA,
5475,JNE3700-KR-L,JNE3700,12,L,Green,KURTA,
5476,JNE3700-KR-M,JNE3700,26,M,Green,KURTA,
5477,JNE3700-KR-S,JNE3700,20,S,Green,KURTA,
5478,JNE3700-KR-XL,JNE3700,22,XL,Green,KURTA,
5479,JNE3700-KR-XS,JNE3700,0,XS,Green,KURTA,
5480,JNE3700-KR-XXL,JNE3700,32,XXL,Green,KURTA,
5481,JNE3700-KR-XXXL,JNE3700,0,XXXL,Green,KURTA,
5482,JNE3701-KR-L,JNE3701,111,L,Orange,KURTA,
5483,JNE3701-KR-M,JNE3701,129,M,Orange,KURTA,
5484,JNE3701-KR-S,JNE3701,123,S,Orange,KURTA,
5485,JNE3701-KR-XL,JNE3701,80,XL,Orange,KURTA,
5486,JNE3701-KR-XS,JNE3701,43,XS,Orange,KURTA,
5487,JNE3701-KR-XXL,JNE3701,88,XXL,Orange,KURTA,
5488,JNE3701-KR-XXXL,JNE3701,9,XXXL,Orange,KURTA,
5489,JNE3702-KR-L,JNE3702,29,L,Light Green,KURTA,
5490,JNE3702-KR-M,JNE3702,36,M,Light Green,KURTA,
5491,JNE3702-KR-S,JNE3702,57,S,Light Green,KURTA,
5492,JNE3702-KR-XL,JNE3702,29,XL,Light Green,KURTA,
5493,JNE3702-KR-XS,JNE3702,66,XS,Light Green,KURTA,
5494,JNE3702-KR-XXL,JNE3702,51,XXL,Light Green,KURTA,
5495,JNE3702-KR-XXXL,JNE3702,9,XXXL,Light Green,KURTA,
5496,JNE3703-KR-L,JNE3703,3,L,Green,KURTA,
5497,JNE3703-KR-M,JNE3703,5,M,Green,KURTA,
5498,JNE3703-KR-S,JNE3703,14,S,Green,KURTA,
5499,JNE3703-KR-XL,JNE3703,6,XL,Green,KURTA,
5500,JNE3703-KR-XS,JNE3703,4,XS,Green,KURTA,
5501,JNE3703-KR-XXL,JNE3703,5,XXL,Green,KURTA,
5502,JNE3703-KR-XXXL,JNE3703,3,XXXL,Green,KURTA,
5503,JNE3704-KR-L,JNE3704,19,L,Brown,KURTA,
5504,JNE3704-KR-M,JNE3704,19,M,Brown,KURTA,
5505,JNE3704-KR-S,JNE3704,4,S,Brown,KURTA,
5506,JNE3704-KR-XL,JNE3704,17,XL,Brown,KURTA,
5507,JNE3704-KR-XS,JNE3704,19,XS,Brown,KURTA,
5508,JNE3704-KR-XXL,JNE3704,10,XXL,Brown,KURTA,
5509,JNE3704-KR-XXXL,JNE3704,2,XXXL,Brown,KURTA,
5510,JNE3706-DR-L,JNE3706,3,L,Cream,DRESS,
5511,JNE3706-DR-M,JNE3706,3,M,Cream,DRESS,
5512,JNE3706-DR-S,JNE3706,24,S,Cream,DRESS,
5513,JNE3706-DR-XL,JNE3706,5,XL,Cream,DRESS,
5514,JNE3706-DR-XS,JNE3706,38,XS,Cream,DRESS,
5515,JNE3706-DR-XXL,JNE3706,3,XXL,Cream,DRESS,
5516,JNE3706-DR-XXXL,JNE3706,2,XXXL,Cream,DRESS,
5517,JNE3707-DR-L,JNE3707,9,L,Cream,DRESS,
5518,JNE3707-DR-M,JNE3707,5,M,Cream,DRESS,
5519,JNE3707-DR-S,JNE3707,27,S,Cream,DRESS,
5520,JNE3707-DR-XL,JNE3707,19,XL,Cream,DRESS,
5521,JNE3707-DR-XS,JNE3707,40,XS,Cream,DRESS,
5522,JNE3707-DR-XXL,JNE3707,19,XXL,Cream,DRESS,
5523,JNE3707-DR-XXXL,JNE3707,5,XXXL,Cream,DRESS,
5524,JNE3708-TU-L,JNE3708,72,L,White,TUNIC,
5525,JNE3708-TU-M,JNE3708,96,M,White,TUNIC,
5526,JNE3708-TU-S,JNE3708,27,S,White,TUNIC,
5527,JNE3708-TU-XL,JNE3708,45,XL,White,TUNIC,
5528,JNE3708-TU-XS,JNE3708,24,XS,White,TUNIC,
5529,JNE3708-TU-XXL,JNE3708,11,XXL,White,TUNIC,
5530,JNE3708-TU-XXXL,JNE3708,27,XXXL,White,TUNIC,
5531,JNE3709-DR-L,JNE3709,2,L,Mustard,DRESS,
5532,JNE3709-DR-M,JNE3709,1,M,Mustard,DRESS,
5533,JNE3709-DR-S,JNE3709,3,S,Mustard,DRESS,
5534,JNE3709-DR-XL,JNE3709,3,XL,Mustard,DRESS,
5535,JNE3709-DR-XS,JNE3709,2,XS,Mustard,DRESS,
5536,JNE3709-DR-XXL,JNE3709,2,XXL,Mustard,DRESS,
5537,JNE3709-DR-XXXL,JNE3709,3,XXXL,Mustard,DRESS,
5538,JNE3710-DR-L,JNE3710,2,L,Blue,DRESS,
5539,JNE3710-DR-M,JNE3710,4,M,Blue,DRESS,
5540,JNE3710-DR-S,JNE3710,5,S,Blue,DRESS,
5541,JNE3710-DR-XL,JNE3710,2,XL,Blue,DRESS,
5542,JNE3710-DR-XS,JNE3710,4,XS,Blue,DRESS,
5543,JNE3710-DR-XXL,JNE3710,5,XXL,Blue,DRESS,
5544,JNE3710-DR-XXXL,JNE3710,2,XXXL,Blue,DRESS,
5545,JNE3712-TP-L,JNE3712,6,L,White,TOP,
5546,JNE3712-TP-M,JNE3712,7,M,White,TOP,
5547,JNE3712-TP-S,JNE3712,6,S,White,TOP,
5548,JNE3712-TP-XL,JNE3712,11,XL,White,TOP,
5549,JNE3712-TP-XS,JNE3712,24,XS,White,TOP,
5550,JNE3712-TP-XXL,JNE3712,24,XXL,White,TOP,
5551,JNE3713-TP-L,JNE3713,2,L,Grey,TOP,
5552,JNE3713-TP-M,JNE3713,0,M,Grey,TOP,
5553,JNE3713-TP-S,JNE3713,1,S,Grey,TOP,
5554,JNE3713-TP-XL,JNE3713,3,XL,Grey,TOP,
5555,JNE3713-TP-XS,JNE3713,3,XS,Grey,TOP,
5556,JNE3713-TP-XXL,JNE3713,23,XXL,Grey,TOP,
5557,JNE3714-KR-L,JNE3714,14,L,TEAL GREEN ,KURTA,
5558,JNE3714-KR-M,JNE3714,53,M,TEAL GREEN ,KURTA,
5559,JNE3714-KR-S,JNE3714,10,S,TEAL GREEN ,KURTA,
5560,JNE3714-KR-XL,JNE3714,14,XL,TEAL GREEN ,KURTA,
5561,JNE3714-KR-XS,JNE3714,26,XS,TEAL GREEN ,KURTA,
5562,JNE3714-KR-XXL,JNE3714,6,XXL,TEAL GREEN ,KURTA,
5563,JNE3714-KR-XXXL,JNE3714,9,XXXL,TEAL GREEN ,KURTA,
5564,JNE3715-KR-L,JNE3715,16,L,Yellow,KURTA,
5565,JNE3715-KR-M,JNE3715,63,M,Yellow,KURTA,
5566,JNE3715-KR-S,JNE3715,99,S,Yellow,KURTA,
5567,JNE3715-KR-XL,JNE3715,24,XL,Yellow,KURTA,
5568,JNE3715-KR-XS,JNE3715,16,XS,Yellow,KURTA,
5569,JNE3715-KR-XXL,JNE3715,25,XXL,Yellow,KURTA,
5570,JNE3715-KR-XXXL,JNE3715,2,XXXL,Yellow,KURTA,
5571,JNE3716-KR-L,JNE3716,104,L,Teal,KURTA,
5572,JNE3716-KR-M,JNE3716,109,M,Teal,KURTA,
5573,JNE3716-KR-S,JNE3716,99,S,Teal,KURTA,
5574,JNE3716-KR-XL,JNE3716,144,XL,Teal,KURTA,
5575,JNE3716-KR-XS,JNE3716,17,XS,Teal,KURTA,
5576,JNE3716-KR-XXL,JNE3716,138,XXL,Teal,KURTA,
5577,JNE3716-KR-XXXL,JNE3716,129,XXXL,Teal,KURTA,
5578,JNE3717-KR-L,JNE3717,41,L,Light Green,KURTA,
5579,JNE3717-KR-M,JNE3717,74,M,Light Green,KURTA,
5580,JNE3717-KR-S,JNE3717,69,S,Light Green,KURTA,
5581,JNE3717-KR-XL,JNE3717,7,XL,Light Green,KURTA,
5582,JNE3717-KR-XS,JNE3717,10,XS,Light Green,KURTA,
5583,JNE3717-KR-XXL,JNE3717,25,XXL,Light Green,KURTA,
5584,JNE3717-KR-XXXL,JNE3717,4,XXXL,Light Green,KURTA,
5585,JNE3718-KR-L,JNE3718,104,L,Navy Blue,KURTA,
5586,JNE3718-KR-M,JNE3718,216,M,Navy Blue,KURTA,
5587,JNE3718-KR-S,JNE3718,205,S,Navy Blue,KURTA,
5588,JNE3718-KR-XL,JNE3718,197,XL,Navy Blue,KURTA,
5589,JNE3718-KR-XS,JNE3718,101,XS,Navy Blue,KURTA,
5590,JNE3718-KR-XXL,JNE3718,132,XXL,Navy Blue,KURTA,
5591,JNE3718-KR-XXXL,JNE3718,154,XXXL,Navy Blue,KURTA,
5592,JNE3719-KR-L,JNE3719,56,L,TEAL GREEN ,KURTA,
5593,JNE3719-KR-M,JNE3719,5,M,TEAL GREEN ,KURTA,
5594,JNE3719-KR-S,JNE3719,24,S,TEAL GREEN ,KURTA,
5595,JNE3719-KR-XL,JNE3719,89,XL,TEAL GREEN ,KURTA,
5596,JNE3719-KR-XS,JNE3719,4,XS,TEAL GREEN ,KURTA,
5597,JNE3719-KR-XXL,JNE3719,38,XXL,TEAL GREEN ,KURTA,
5598,JNE3719-KR-XXXL,JNE3719,2,XXXL,TEAL GREEN ,KURTA,
5599,JNE3720-KR-L,JNE3720,312,L,Navy Blue,KURTA,
5600,JNE3720-KR-M,JNE3720,326,M,Navy Blue,KURTA,
5601,JNE3720-KR-S,JNE3720,197,S,Navy Blue,KURTA,
5602,JNE3720-KR-XL,JNE3720,255,XL,Navy Blue,KURTA,
5603,JNE3720-KR-XS,JNE3720,182,XS,Navy Blue,KURTA,
5604,JNE3720-KR-XXL,JNE3720,133,XXL,Navy Blue,KURTA,
5605,JNE3720-KR-XXXL,JNE3720,78,XXXL,Navy Blue,KURTA,
5606,JNE3721-KR-L,JNE3721,4,L,Magenta,KURTA,
5607,JNE3721-KR-M,JNE3721,6,M,Magenta,KURTA,
5608,JNE3721-KR-S,JNE3721,4,S,Magenta,KURTA,
5609,JNE3721-KR-XL,JNE3721,2,XL,Magenta,KURTA,
5610,JNE3721-KR-XS,JNE3721,3,XS,Magenta,KURTA,
5611,JNE3721-KR-XXL,JNE3721,7,XXL,Magenta,KURTA,
5612,JNE3721-KR-XXXL,JNE3721,3,XXXL,Magenta,KURTA,
5613,JNE3722-KR-L,JNE3722,4,L,Navy Blue,KURTA,
5614,JNE3722-KR-M,JNE3722,5,M,Navy Blue,KURTA,
5615,JNE3722-KR-S,JNE3722,4,S,Navy Blue,KURTA,
5616,JNE3722-KR-XL,JNE3722,2,XL,Navy Blue,KURTA,
5617,JNE3722-KR-XS,JNE3722,0,XS,Navy Blue,KURTA,
5618,JNE3722-KR-XXL,JNE3722,6,XXL,Navy Blue,KURTA,
5619,JNE3722-KR-XXXL,JNE3722,2,XXXL,Navy Blue,KURTA,
5620,JNE3724-KR-L,JNE3724,8,L,Pink,KURTA,
5621,JNE3724-KR-M,JNE3724,4,M,Pink,KURTA,
5622,JNE3724-KR-S,JNE3724,0,S,Pink,KURTA,
5623,JNE3724-KR-XL,JNE3724,10,XL,Pink,KURTA,
5624,JNE3724-KR-XS,JNE3724,2,XS,Pink,KURTA,
5625,JNE3724-KR-XXL,JNE3724,3,XXL,Pink,KURTA,
5626,JNE3724-KR-XXXL,JNE3724,1,XXXL,Pink,KURTA,
5627,JNE3725-KR-L,JNE3725,3,L,Brown,KURTA,
5628,JNE3725-KR-M,JNE3725,5,M,Brown,KURTA,
5629,JNE3725-KR-S,JNE3725,2,S,Brown,KURTA,
5630,JNE3725-KR-XL,JNE3725,3,XL,Brown,KURTA,
5631,JNE3725-KR-XXL,JNE3725,9,XXL,Brown,KURTA,
5632,JNE3725-KR-XXXL,JNE3725,20,XXXL,Brown,KURTA,
5633,JNE3726-KR-L,JNE3726,4,L,Turquoise,KURTA,
5634,JNE3726-KR-M,JNE3726,5,M,Turquoise,KURTA,
5635,JNE3726-KR-S,JNE3726,21,S,Turquoise,KURTA,
5636,JNE3726-KR-XL,JNE3726,5,XL,Turquoise,KURTA,
5637,JNE3726-KR-XS,JNE3726,9,XS,Turquoise,KURTA,
5638,JNE3726-KR-XXL,JNE3726,6,XXL,Turquoise,KURTA,
5639,JNE3726-KR-XXXL,JNE3726,2,XXXL,Turquoise,KURTA,
5640,JNE3727-KR-L,JNE3727,12,L,Blue,KURTA,
5641,JNE3727-KR-M,JNE3727,22,M,Blue,KURTA,
5642,JNE3727-KR-S,JNE3727,31,S,Blue,KURTA,
5643,JNE3727-KR-XL,JNE3727,29,XL,Blue,KURTA,
5644,JNE3727-KR-XS,JNE3727,57,XS,Blue,KURTA,
5645,JNE3727-KR-XXL,JNE3727,32,XXL,Blue,KURTA,
5646,JNE3727-KR-XXXL,JNE3727,36,XXXL,Blue,KURTA,
5647,JNE3728-KR-L,JNE3728,2,L,Light Green,KURTA,
5648,JNE3728-KR-M,JNE3728,5,M,Light Green,KURTA,
5649,JNE3728-KR-S,JNE3728,16,S,Light Green,KURTA,
5650,JNE3728-KR-XL,JNE3728,3,XL,Light Green,KURTA,
5651,JNE3728-KR-XXL,JNE3728,3,XXL,Light Green,KURTA,
5652,JNE3729-KR-L,JNE3729,3,L,Yellow,KURTA,
5653,JNE3729-KR-M,JNE3729,5,M,Yellow,KURTA,
5654,JNE3729-KR-S,JNE3729,3,S,Yellow,KURTA,
5655,JNE3729-KR-XL,JNE3729,3,XL,Yellow,KURTA,
5656,JNE3729-KR-XS,JNE3729,8,XS,Yellow,KURTA,
5657,JNE3729-KR-XXL,JNE3729,8,XXL,Yellow,KURTA,
5658,JNE3729-KR-XXXL,JNE3729,3,XXXL,Yellow,KURTA,
5659,JNE3730-KR-L,JNE3730,11,L,Olive,KURTA,
5660,JNE3730-KR-M,JNE3730,15,M,Olive,KURTA,
5661,JNE3730-KR-S,JNE3730,73,S,Olive,KURTA,
5662,JNE3730-KR-XL,JNE3730,9,XL,Olive,KURTA,
5663,JNE3730-KR-XS,JNE3730,11,XS,Olive,KURTA,
5664,JNE3730-KR-XXL,JNE3730,10,XXL,Olive,KURTA,
5665,JNE3730-KR-XXXL,JNE3730,2,XXXL,Olive,KURTA,
5666,JNE3732-KR-L,JNE3732,13,L,Black,KURTA,
5667,JNE3732-KR-M,JNE3732,15,M,Black,KURTA,
5668,JNE3732-KR-S,JNE3732,35,S,Black,KURTA,
5669,JNE3732-KR-XL,JNE3732,14,XL,Black,KURTA,
5670,JNE3732-KR-XS,JNE3732,65,XS,Black,KURTA,
5671,JNE3732-KR-XXL,JNE3732,26,XXL,Black,KURTA,
5672,JNE3732-KR-XXXL,JNE3732,42,XXXL,Black,KURTA,
5673,JNE3733-KR-L,JNE3733,3,L,Turquoise Blue,KURTA,
5674,JNE3733-KR-M,JNE3733,3,M,Turquoise Blue,KURTA,
5675,JNE3733-KR-S,JNE3733,3,S,Turquoise Blue,KURTA,
5676,JNE3733-KR-XL,JNE3733,3,XL,Turquoise Blue,KURTA,
5677,JNE3733-KR-XS,JNE3733,28,XS,Turquoise Blue,KURTA,
5678,JNE3733-KR-XXL,JNE3733,6,XXL,Turquoise Blue,KURTA,
5679,JNE3733-KR-XXXL,JNE3733,2,XXXL,Turquoise Blue,KURTA,
5680,JNE3734-KR-L,JNE3734,11,L,Sky Blue,KURTA,
5681,JNE3734-KR-M,JNE3734,17,M,Sky Blue,KURTA,
5682,JNE3734-KR-S,JNE3734,52,S,Sky Blue,KURTA,
5683,JNE3734-KR-XL,JNE3734,7,XL,Sky Blue,KURTA,
5684,JNE3734-KR-XS,JNE3734,62,XS,Sky Blue,KURTA,
5685,JNE3734-KR-XXL,JNE3734,11,XXL,Sky Blue,KURTA,
5686,JNE3734-KR-XXXL,JNE3734,18,XXXL,Sky Blue,KURTA,
5687,JNE3735-KR-L,JNE3735,6,L,Beige,KURTA,
5688,JNE3735-KR-M,JNE3735,11,M,Beige,KURTA,
5689,JNE3735-KR-S,JNE3735,29,S,Beige,KURTA,
5690,JNE3735-KR-XL,JNE3735,3,XL,Beige,KURTA,
5691,JNE3735-KR-XS,JNE3735,65,XS,Beige,KURTA,
5692,JNE3735-KR-XXL,JNE3735,3,XXL,Beige,KURTA,
5693,JNE3735-KR-XXXL,JNE3735,8,XXXL,Beige,KURTA,
5694,JNE3736-KR-L,JNE3736,11,L,Pink,KURTA,
5695,JNE3736-KR-M,JNE3736,11,M,Pink,KURTA,
5696,JNE3736-KR-S,JNE3736,32,S,Pink,KURTA,
5697,JNE3736-KR-XL,JNE3736,21,XL,Pink,KURTA,
5698,JNE3736-KR-XS,JNE3736,10,XS,Pink,KURTA,
5699,JNE3736-KR-XXL,JNE3736,4,XXL,Pink,KURTA,
5700,JNE3736-KR-XXXL,JNE3736,6,XXXL,Pink,KURTA,
5701,JNE3738-KR-L,JNE3738,35,L,Green,KURTA,
5702,JNE3738-KR-M,JNE3738,59,M,Green,KURTA,
5703,JNE3738-KR-S,JNE3738,101,S,Green,KURTA,
5704,JNE3738-KR-XL,JNE3738,40,XL,Green,KURTA,
5705,JNE3738-KR-XS,JNE3738,10,XS,Green,KURTA,
5706,JNE3738-KR-XXL,JNE3738,5,XXL,Green,KURTA,
5707,JNE3738-KR-XXXL,JNE3738,4,XXXL,Green,KURTA,
5708,JNE3739-KR-L,JNE3739,15,L,Maroon,KURTA,
5709,JNE3739-KR-M,JNE3739,95,M,Maroon,KURTA,
5710,JNE3739-KR-S,JNE3739,71,S,Maroon,KURTA,
5711,JNE3739-KR-XL,JNE3739,21,XL,Maroon,KURTA,
5712,JNE3739-KR-XS,JNE3739,60,XS,Maroon,KURTA,
5713,JNE3739-KR-XXL,JNE3739,9,XXL,Maroon,KURTA,
5714,JNE3739-KR-XXXL,JNE3739,14,XXXL,Maroon,KURTA,
5715,JNE3740-KR-L,JNE3740,8,L,Red,KURTA,
5716,JNE3740-KR-M,JNE3740,41,M,Red,KURTA,
5717,JNE3740-KR-S,JNE3740,72,S,Red,KURTA,
5718,JNE3740-KR-XL,JNE3740,17,XL,Red,KURTA,
5719,JNE3740-KR-XS,JNE3740,26,XS,Red,KURTA,
5720,JNE3740-KR-XXL,JNE3740,15,XXL,Red,KURTA,
5721,JNE3740-KR-XXXL,JNE3740,3,XXXL,Red,KURTA,
5722,JNE3741-KR-L,JNE3741,1,L,TEAL GREEN ,KURTA,
5723,JNE3741-KR-M,JNE3741,69,M,TEAL GREEN ,KURTA,
5724,JNE3741-KR-S,JNE3741,143,S,TEAL GREEN ,KURTA,
5725,JNE3741-KR-XL,JNE3741,37,XL,TEAL GREEN ,KURTA,
5726,JNE3741-KR-XS,JNE3741,26,XS,TEAL GREEN ,KURTA,
5727,JNE3741-KR-XXL,JNE3741,62,XXL,TEAL GREEN ,KURTA,
5728,JNE3741-KR-XXXL,JNE3741,8,XXXL,TEAL GREEN ,KURTA,
5729,JNE3742-KR-L,JNE3742,34,L,Green,KURTA,
5730,JNE3742-KR-M,JNE3742,51,M,Green,KURTA,
5731,JNE3742-KR-S,JNE3742,78,S,Green,KURTA,
5732,JNE3742-KR-XL,JNE3742,68,XL,Green,KURTA,
5733,JNE3742-KR-XS,JNE3742,31,XS,Green,KURTA,
5734,JNE3742-KR-XXL,JNE3742,74,XXL,Green,KURTA,
5735,JNE3742-KR-XXXL,JNE3742,6,XXXL,Green,KURTA,
5736,JNE3743-TP-L,JNE3743,9,L,Light Green,TOP,
5737,JNE3743-TP-M,JNE3743,21,M,Light Green,TOP,
5738,JNE3743-TP-S,JNE3743,7,S,Light Green,TOP,
5739,JNE3743-TP-XL,JNE3743,48,XL,Light Green,TOP,
5740,JNE3743-TP-XS,JNE3743,11,XS,Light Green,TOP,
5741,JNE3743-TP-XXL,JNE3743,21,XXL,Light Green,TOP,
5742,JNE3744-TU-L,JNE3744,61,L,Navy Blue,TUNIC,
5743,JNE3744-TU-M,JNE3744,70,M,Navy Blue,TUNIC,
5744,JNE3744-TU-S,JNE3744,39,S,Navy Blue,TUNIC,
5745,JNE3744-TU-XL,JNE3744,96,XL,Navy Blue,TUNIC,
5746,JNE3744-TU-XS,JNE3744,19,XS,Navy Blue,TUNIC,
5747,JNE3744-TU-XXL,JNE3744,11,XXL,Navy Blue,TUNIC,
5748,JNE3744-TU-XXXL,JNE3744,27,XXXL,Navy Blue,TUNIC,
5749,JNE3745-KR-L,JNE3745,55,L,Teal Green,KURTA,
5750,JNE3745-KR-M,JNE3745,61,M,Teal Green,KURTA,
5751,JNE3745-KR-S,JNE3745,89,S,Teal Green,KURTA,
5752,JNE3745-KR-XL,JNE3745,99,XL,Teal Green,KURTA,
5753,JNE3745-KR-XS,JNE3745,4,XS,Teal Green,KURTA,
5754,JNE3745-KR-XXL,JNE3745,99,XXL,Teal Green,KURTA,
5755,JNE3745-KR-XXXL,JNE3745,3,XXXL,Teal Green,KURTA,
5756,JNE3748-KR-L,JNE3748,4,L,Blue,KURTA,
5757,JNE3748-KR-M,JNE3748,17,M,Blue,KURTA,
5758,JNE3748-KR-S,JNE3748,51,S,Blue,KURTA,
5759,JNE3748-KR-XL,JNE3748,7,XL,Blue,KURTA,
5760,JNE3748-KR-XS,JNE3748,79,XS,Blue,KURTA,
5761,JNE3748-KR-XXL,JNE3748,33,XXL,Blue,KURTA,
5762,JNE3748-KR-XXXL,JNE3748,15,XXXL,Blue,KURTA,
5763,JNE3749-KR-L,JNE3749,6,L,Blue,KURTA,
5764,JNE3749-KR-M,JNE3749,2,M,Blue,KURTA,
5765,JNE3749-KR-S,JNE3749,8,S,Blue,KURTA,
5766,JNE3749-KR-XL,JNE3749,6,XL,Blue,KURTA,
5767,JNE3749-KR-XS,JNE3749,24,XS,Blue,KURTA,
5768,JNE3749-KR-XXL,JNE3749,5,XXL,Blue,KURTA,
5769,JNE3749-KR-XXXL,JNE3749,12,XXXL,Blue,KURTA,
5770,JNE3750-KR-L,JNE3750,30,L,Navy Blue,KURTA,
5771,JNE3750-KR-M,JNE3750,19,M,Navy Blue,KURTA,
5772,JNE3750-KR-S,JNE3750,29,S,Navy Blue,KURTA,
5773,JNE3750-KR-XL,JNE3750,9,XL,Navy Blue,KURTA,
5774,JNE3750-KR-XS,JNE3750,19,XS,Navy Blue,KURTA,
5775,JNE3750-KR-XXL,JNE3750,2,XXL,Navy Blue,KURTA,
5776,JNE3750-KR-XXXL,JNE3750,25,XXXL,Navy Blue,KURTA,
5777,JNE3751-KR-L,JNE3751,2,L,White,KURTA,
5778,JNE3751-KR-M,JNE3751,3,M,White,KURTA,
5779,JNE3751-KR-S,JNE3751,23,S,White,KURTA,
5780,JNE3751-KR-XL,JNE3751,4,XL,White,KURTA,
5781,JNE3751-KR-XS,JNE3751,59,XS,White,KURTA,
5782,JNE3751-KR-XXL,JNE3751,6,XXL,White,KURTA,
5783,JNE3751-KR-XXXL,JNE3751,11,XXXL,White,KURTA,
5784,JNE3752-KR-L,JNE3752,5,L,Blue,KURTA,
5785,JNE3752-KR-M,JNE3752,4,M,Blue,KURTA,
5786,JNE3752-KR-S,JNE3752,7,S,Blue,KURTA,
5787,JNE3752-KR-XL,JNE3752,1,XL,Blue,KURTA,
5788,JNE3752-KR-XS,JNE3752,10,XS,Blue,KURTA,
5789,JNE3752-KR-XXL,JNE3752,1,XXL,Blue,KURTA,
5790,JNE3752-KR-XXXL,JNE3752,3,XXXL,Blue,KURTA,
5791,JNE3753-KR-L,JNE3753,5,L,Brown,KURTA,
5792,JNE3753-KR-M,JNE3753,5,M,Brown,KURTA,
5793,JNE3753-KR-S,JNE3753,17,S,Brown,KURTA,
5794,JNE3753-KR-XL,JNE3753,4,XL,Brown,KURTA,
5795,JNE3753-KR-XS,JNE3753,43,XS,Brown,KURTA,
5796,JNE3753-KR-XXL,JNE3753,6,XXL,Brown,KURTA,
5797,JNE3753-KR-XXXL,JNE3753,5,XXXL,Brown,KURTA,
5798,JNE3756-KR-L,JNE3756,70,L,Olive Green,KURTA,
5799,JNE3756-KR-M,JNE3756,78,M,Olive Green,KURTA,
5800,JNE3756-KR-S,JNE3756,48,S,Olive Green,KURTA,
5801,JNE3756-KR-XL,JNE3756,68,XL,Olive Green,KURTA,
5802,JNE3756-KR-XS,JNE3756,26,XS,Olive Green,KURTA,
5803,JNE3756-KR-XXL,JNE3756,43,XXL,Olive Green,KURTA,
5804,JNE3756-KR-XXXL,JNE3756,8,XXXL,Olive Green,KURTA,
5805,JNE3757-KR-L,JNE3757,29,L,Light Green,KURTA,
5806,JNE3757-KR-M,JNE3757,34,M,Light Green,KURTA,
5807,JNE3757-KR-S,JNE3757,57,S,Light Green,KURTA,
5808,JNE3757-KR-XL,JNE3757,18,XL,Light Green,KURTA,
5809,JNE3757-KR-XS,JNE3757,5,XS,Light Green,KURTA,
5810,JNE3757-KR-XXL,JNE3757,18,XXL,Light Green,KURTA,
5811,JNE3757-KR-XXXL,JNE3757,37,XXXL,Light Green,KURTA,
5812,JNE3758-KR-L,JNE3758,36,L,Maroon,KURTA,
5813,JNE3758-KR-M,JNE3758,49,M,Maroon,KURTA,
