ProductKey,SKU Code,Design No.,Size,Color,BrandCode,CategoryName
4974,JNE3618-KR-XL,JNE3618,XL,Teal,KURTA,
4975,JNE3618-KR-XS,JNE3618,XS,Teal,KURTA,
4976,JNE3618-KR-XXL,JNE3618,XXL,Teal,KURTA,
4977,JNE3618-KR-XXXL,JNE3618,XXXL,Teal,KURTA,
4978,JNE3619-KR-L,JNE3619,L,Black,KURTA,
4979,JNE3619-KR-M,JNE3619,M,Black,KURTA,
4980,JNE3619-KR-S,JNE3619,S,Black,KURTA,
4981,JNE3619-KR-XL,JNE3619,XL,Black,KURTA,
4982,JNE3619-KR-XS,JNE3619,XS,Black,KURTA,
4983,JNE3619-KR-XXL,JNE3619,XXL,Black,KURTA,
4984,JNE3619-KR-XXXL,JNE3619,XXXL,Black,KURTA,
4985,JNE3620-KR-L,JNE3620,L,Magenta,KURTA,
4986,JNE3620-KR-M,JNE3620,M,Magenta,KURTA,
4987,JNE3620-KR-S,JNE3620,S,Magenta,KURTA,
4988,JNE3620-KR-XL,JNE3620,XL,Magenta,KURTA,
4989,JNE3620-KR-XS,JNE3620,XS,Magenta,KURTA,
4990,JNE3620-KR-XXL,JNE3620,XXL,Magenta,KURTA,
4991,JNE3620-KR-XXXL,JNE3620,XXXL,Magenta,KURTA,
4992,JNE3621-KR-L,JNE3621,L,OFF WHITE,KURTA,
4993,JNE3621-KR-M,JNE3621,M,OFF WHITE,KURTA,
4994,JNE3621-KR-S,JNE3621,S,OFF WHITE,KURTA,
4995,JNE3621-KR-XL,JNE3621,XL,OFF WHITE,KURTA,
4996,JNE3621-KR-XS,JNE3621,XS,OFF WHITE,KURTA,
4997,JNE3621-KR-XXL,JNE3621,XXL,OFF WHITE,KURTA,
4998,JNE3621-KR-XXXL,JNE3621,XXXL,OFF WHITE,KURTA,
4999,JNE3622-KR-L,JNE3622,L,Black,KURTA,
5000,JNE3622-KR-M,JNE3622,M,Black,KURTA,
5001,JNE3622-KR-S,JNE3622,S,Black,KURTA,
5002,JNE3622-KR-XL,JNE3622,XL,Black,KURTA,
5003,JNE3622-KR-XS,JNE3622,XS,Black,KURTA,
5004,JNE3622-KR-XXL,JNE3622,XXL,Black,KURTA,
5005,JNE3622-KR-XXXL,JNE3622,XXXL,Black,KURTA,
5006,JNE3623-KR-L,JNE3623,L,Green,KURTA,
5007,JNE3623-KR-M,JNE3623,M,Green,KURTA,
5008,JNE3623-KR-S,JNE3623,S,Green,KURTA,
5009,JNE3623-KR-XL,JNE3623,XL,Green,KURTA,
5010,JNE3623-KR-XS,JNE3623,XS,Green,KURTA,
5011,JNE3623-KR-XXL,JNE3623,XXL,Green,KURTA,
5012,JNE3623-KR-XXXL,JNE3623,XXXL,Green,KURTA,
5013,JNE3624-KR-L,JNE3624,L,Taupe,KURTA,
5014,JNE3624-KR-M,JNE3624,M,Taupe,KURTA,
5015,JNE3624-KR-S,JNE3624,S,Taupe,KURTA,
5016,JNE3624-KR-XL,JNE3624,XL,Taupe,KURTA,
5017,JNE3624-KR-XXL,JNE3624,XXL,Taupe,KURTA,
5018,JNE3625-DR-L,JNE3625,L,Peach,DRESS,
5019,JNE3625-DR-M,JNE3625,M,Peach,DRESS,
5020,JNE3625-DR-S,JNE3625,S,Peach,DRESS,
5021,JNE3625-DR-XL,JNE3625,XL,Peach,DRESS,
5022,JNE3625-DR-XS,JNE3625,XS,Peach,DRESS,
5023,JNE3625-DR-XXL,JNE3625,XXL,Peach,DRESS,
5024,JNE3625-DR-XXXL,JNE3625,XXXL,Peach,DRESS,
5025,JNE3626-KR-L,JNE3626,L,Black,KURTA,
5026,JNE3626-KR-M,JNE3626,M,Black,KURTA,
5027,JNE3626-KR-S,JNE3626,S,Black,KURTA,
5028,JNE3626-KR-XL,JNE3626,XL,Black,KURTA,
5029,JNE3626-KR-XXL,JNE3626,XXL,Black,KURTA,
5030,JNE3627-KR-L,JNE3627,L,Turquoise Blue,KURTA,
5031,JNE3627-KR-M,JNE3627,M,Turquoise Blue,KURTA,
5032,JNE3627-KR-S,JNE3627,S,Turquoise Blue,KURTA,
5033,JNE3627-KR-XL,JNE3627,XL,Turquoise Blue,KURTA,
5034,JNE3627-KR-XS,JNE3627,XS,Turquoise Blue,KURTA,
5035,JNE3627-KR-XXL,JNE3627,XXL,Turquoise Blue,KURTA,
5036,JNE3627-KR-XXXL,JNE3627,XXXL,Turquoise Blue,KURTA,
5037,JNE3628-KR-L,JNE3628,L,Brown,KURTA,
5038,JNE3628-KR-M,JNE3628,M,Brown,KURTA,
5039,JNE3628-KR-S,JNE3628,S,Brown,KURTA,
5040,JNE3628-KR-XL,JNE3628,XL,Brown,KURTA,
5041,JNE3628-KR-XS,JNE3628,XS,Brown,KURTA,
5042,JNE3628-KR-XXL,JNE3628,XXL,Brown,KURTA,
5043,JNE3628-KR-XXXL,JNE3628,XXXL,Brown,KURTA,
5044,JNE3629-KR-L,JNE3629,L,Green,KURTA,
5045,JNE3629-KR-M,JNE3629,M,Green,KURTA,
5046,JNE3629-KR-S,JNE3629,S,Green,KURTA,
5047,JNE3629-KR-XL,JNE3629,XL,Green,KURTA,
5048,JNE3629-KR-XS,JNE3629,XS,Green,KURTA,
5049,JNE3629-KR-XXL,JNE3629,XXL,Green,KURTA,
5050,JNE3629-KR-XXXL,JNE3629,XXXL,Green,KURTA,
5051,JNE3630-KR-L,JNE3630,L,Blue,KURTA,
5052,JNE3630-KR-M,JNE3630,M,Blue,KURTA,
5053,JNE3630-KR-S,JNE3630,S,Blue,KURTA,
5054,JNE3630-KR-XL,JNE3630,XL,Blue,KURTA,
5055,JNE3630-KR-XS,JNE3630,XS,Blue,KURTA,
5056,JNE3630-KR-XXL,JNE3630,XXL,Blue,KURTA,
5057,JNE3630-KR-XXXL,JNE3630,XXXL,Blue,KURTA,
5058,JNE3631-DR-L,JNE3631,L,Blue,DRESS,
5059,JNE3631-DR-M,JNE3631,M,Blue,DRESS,
5060,JNE3631-DR-S,JNE3631,S,Blue,DRESS,
5061,JNE3631-DR-XL,JNE3631,XL,Blue,DRESS,
5062,JNE3631-DR-XS,JNE3631,XS,Blue,DRESS,
5063,JNE3631-DR-XXL,JNE3631,XXL,Blue,DRESS,
5064,JNE3631-DR-XXXL,JNE3631,XXXL,Blue,DRESS,
5065,JNE3633-KR-L,JNE3633,L,Green,KURTA,
5066,JNE3633-KR-M,JNE3633,M,Green,KURTA,
5067,JNE3633-KR-S,JNE3633,S,Green,KURTA,
5068,JNE3633-KR-XL,JNE3633,XL,Green,KURTA,
5069,JNE3633-KR-XS,JNE3633,XS,Green,KURTA,
5070,JNE3633-KR-XXL,JNE3633,XXL,Green,KURTA,
5071,JNE3633-KR-XXXL,JNE3633,XXXL,Green,KURTA,
5072,JNE3634-KR-L,JNE3634,L,Teal,KURTA,
5073,JNE3634-KR-M,JNE3634,M,Teal,KURTA,
5074,JNE3634-KR-S,JNE3634,S,Teal,KURTA,
5075,JNE3634-KR-XL,JNE3634,XL,Teal,KURTA,
5076,JNE3634-KR-XS,JNE3634,XS,Teal,KURTA,
5077,JNE3634-KR-XXL,JNE3634,XXL,Teal,KURTA,
5078,JNE3634-KR-XXXL,JNE3634,XXXL,Teal,KURTA,
5079,JNE3635-KR-L,JNE3635,L,Maroon,KURTA,
5080,JNE3635-KR-M,JNE3635,M,Maroon,KURTA,
5081,JNE3635-KR-S,JNE3635,S,Maroon,KURTA,
5082,JNE3635-KR-XL,JNE3635,XL,Maroon,KURTA,
5083,JNE3635-KR-XS,JNE3635,XS,Maroon,KURTA,
5084,JNE3635-KR-XXL,JNE3635,XXL,Maroon,KURTA,
5085,JNE3635-KR-XXXL,JNE3635,XXXL,Maroon,KURTA,
5086,JNE3636-KR-L,JNE3636,L,Maroon,KURTA,
5087,JNE3636-KR-M,JNE3636,M,Maroon,KURTA,
5088,JNE3636-KR-S,JNE3636,S,Maroon,KURTA,
5089,JNE3636-KR-XL,JNE3636,XL,Maroon,KURTA,
5090,JNE3636-KR-XS,JNE3636,XS,Maroon,KURTA,
5091,JNE3636-KR-XXL,JNE3636,XXL,Maroon,KURTA,
5092,JNE3636-KR-XXXL,JNE3636,XXXL,Maroon,KURTA,
5093,JNE3637-KR-L,JNE3637,L,Charcoal,KURTA,
5094,JNE3637-KR-M,JNE3637,M,Charcoal,KURTA,
5095,JNE3637-KR-S,JNE3637,S,Charcoal,KURTA,
5096,JNE3637-KR-XL,JNE3637,XL,Charcoal,KURTA,
5097,JNE3637-KR-XS,JNE3637,XS,Charcoal,KURTA,
5098,JNE3637-KR-XXL,JNE3637,XXL,Charcoal,KURTA,
5099,JNE3637-KR-XXXL,JNE3637,XXXL,Charcoal,KURTA,
5100,JNE3638-KR-L,JNE3638,L,Orange,KURTA,
5101,JNE3638-KR-M,JNE3638,M,Orange,KURTA,
5102,JNE3638-KR-S,JNE3638,S,Orange,KURTA,
5103,JNE3638-KR-XL,JNE3638,XL,Orange,KURTA,
5104,JNE3638-KR-XS,JNE3638,XS,Orange,KURTA,
5105,JNE3638-KR-XXL,JNE3638,XXL,Orange,KURTA,
5106,JNE3638-KR-XXXL,JNE3638,XXXL,Orange,KURTA,
5107,JNE3639-TP-L,JNE3639,L,Maroon,TOP,
5108,JNE3639-TP-M,JNE3639,M,Maroon,TOP,
5109,JNE3639-TP-S,JNE3639,S,Maroon,TOP,
5110,JNE3639-TP-XL,JNE3639,XL,Maroon,TOP,
5111,JNE3639-TP-XS,JNE3639,XS,Maroon,TOP,
5112,JNE3639-TP-XXL,JNE3639,XXL,Maroon,TOP,
5113,JNE3640-TP-L,JNE3640,L,Green,TOP,
5114,JNE3640-TP-M,JNE3640,M,Green,TOP,
5115,JNE3640-TP-S,JNE3640,S,Green,TOP,
5116,JNE3640-TP-XL,JNE3640,XL,Green,TOP,
5117,JNE3640-TP-XS,JNE3640,XS,Green,TOP,
5118,JNE3640-TP-XXL,JNE3640,XXL,Green,TOP,
5119,JNE3641-TP-L,JNE3641,L,Black,TOP,
5120,JNE3641-TP-M,JNE3641,M,Black,TOP,
5121,JNE3641-TP-S,JNE3641,S,Black,TOP,
5122,JNE3641-TP-XL,JNE3641,XL,Black,TOP,
5123,JNE3641-TP-XS,JNE3641,XS,Black,TOP,
5124,JNE3641-TP-XXL,JNE3641,XXL,Black,TOP,
5125,JNE3642-TP-L,JNE3642,L,Peach,TOP,
5126,JNE3642-TP-M,JNE3642,M,Peach,TOP,
5127,JNE3642-TP-S,JNE3642,S,Peach,TOP,
5128,JNE3642-TP-XL,JNE3642,XL,Peach,TOP,
5129,JNE3642-TP-XS,JNE3642,XS,Peach,TOP,
5130,JNE3642-TP-XXL,JNE3642,XXL,Peach,TOP,
5131,JNE3643-TP-L,JNE3643,L,Cream,TOP,
5132,JNE3643-TP-M,JNE3643,M,Cream,TOP,
5133,JNE3643-TP-S,JNE3643,S,Cream,TOP,
5134,JNE3643-TP-XL,JNE3643,XL,Cream,TOP,
5135,JNE3643-TP-XS,JNE3643,XS,Cream,TOP,
5136,JNE3643-TP-XXL,JNE3643,XXL,Cream,TOP,
5137,JNE3644-TP-L,JNE3644,L,Blue,TOP,
5138,JNE3644-TP-M,JNE3644,M,Blue,TOP,
5139,JNE3644-TP-S,JNE3644,S,Blue,TOP,
5140,JNE3644-TP-XL,JNE3644,XL,Blue,TOP,
5141,JNE3644-TP-XS,JNE3644,XS,Blue,TOP,
5142,JNE3644-TP-XXL,JNE3644,XXL,Blue,TOP,
5143,JNE3645-TP-L,JNE3645,L,Red,TOP,
5144,JNE3645-TP-M,JNE3645,M,Red,TOP,
5145,JNE3645-TP-S,JNE3645,S,Red,TOP,
5146,JNE3645-TP-XL,JNE3645,XL,Red,TOP,
5147,JNE3645-TP-XS,JNE3645,XS,Red,TOP,
5148,JNE3645-TP-XXL,JNE3645,XXL,Red,TOP,
5149,JNE3647-TP-L,JNE3647,L,Pink,TOP,
5150,JNE3647-TP-M,JNE3647,M,Pink,TOP,
5151,JNE3647-TP-S,JNE3647,S,Pink,TOP,
5152,JNE3647-TP-XL,JNE3647,XL,Pink,TOP,
5153,JNE3647-TP-XS,JNE3647,XS,Pink,TOP,
5154,JNE3647-TP-XXL,JNE3647,XXL,Pink,TOP,
5155,JNE3648-TP-L,JNE3648,L,Cream,TOP,
5156,JNE3648-TP-M,JNE3648,M,Cream,TOP,
5157,JNE3648-TP-S,JNE3648,S,Cream,TOP,
5158,JNE3648-TP-XL,JNE3648,XL,Cream,TOP,
5159,JNE3648-TP-XS,JNE3648,XS,Cream,TOP,
5160,JNE3648-TP-XXL,JNE3648,XXL,Cream,TOP,
5161,JNE3649-TP-L,JNE3649,L,Black,TOP,
5162,JNE3649-TP-M,JNE3649,M,Black,TOP,
5163,JNE3649-TP-S,JNE3649,S,Black,TOP,
5164,JNE3649-TP-XL,JNE3649,XL,Black,TOP,
5165,JNE3649-TP-XS,JNE3649,XS,Black,TOP,
5166,JNE3649-TP-XXL,JNE3649,XXL,Black,TOP,
5167,JNE3651-TP-L,JNE3651,L,Maroon,TOP,
5168,JNE3651-TP-M,JNE3651,M,Maroon,TOP,
5169,JNE3651-TP-S,JNE3651,S,Maroon,TOP,
5170,JNE3651-TP-XL,JNE3651,XL,Maroon,TOP,
5171,JNE3651-TP-XS,JNE3651,XS,Maroon,TOP,
5172,JNE3651-TP-XXL,JNE3651,XXL,Maroon,TOP,
5173,JNE3652-TP-L,JNE3652,L,OFF WHITE,TOP,
5174,JNE3652-TP-M,JNE3652,M,OFF WHITE,TOP,
5175,JNE3652-TP-S,JNE3652,S,OFF WHITE,TOP,
5176,JNE3652-TP-XL,JNE3652,XL,OFF WHITE,TOP,
5177,JNE3652-TP-XS,JNE3652,XS,OFF WHITE,TOP,
5178,JNE3652-TP-XXL,JNE3652,XXL,OFF WHITE,TOP,
5179,JNE3652-TP-XXXL,JNE3652,XXXL,OFF WHITE,TOP,
5180,JNE3653-TP-L,JNE3653,L,Cream,TOP,
5181,JNE3653-TP-M,JNE3653,M,Cream,TOP,
5182,JNE3653-TP-S,JNE3653,S,Cream,TOP,
5183,JNE3653-TP-XL,JNE3653,XL,Cream,TOP,
5184,JNE3653-TP-XS,JNE3653,XS,Cream,TOP,
5185,JNE3653-TP-XXL,JNE3653,XXL,Cream,TOP,
5186,JNE3654-TP-L,JNE3654,L,Blue,TOP,
5187,JNE3654-TP-M,JNE3654,M,Blue,TOP,
5188,JNE3654-TP-S,JNE3654,S,Blue,TOP,
5189,JNE3654-TP-XL,JNE3654,XL,Blue,TOP,
5190,JNE3654-TP-XS,JNE3654,XS,Blue,TOP,
5191,JNE3654-TP-XXL,JNE3654,XXL,Blue,TOP,
5192,JNE3655-TP-L,JNE3655,L,Blue,TOP,
5193,JNE3655-TP-M,JNE3655,M,Blue,TOP,
5194,JNE3655-TP-S,JNE3655,S,Blue,TOP,
5195,JNE3655-TP-XL,JNE3655,XL,Blue,TOP,
5196,JNE3655-TP-XS,JNE3655,XS,Blue,TOP,
5197,JNE3655-TP-XXL,JNE3655,XXL,Blue,TOP,
5198,JNE3656-TP-L,JNE3656,L,Black,TOP,
5199,JNE3656-TP-M,JNE3656,M,Black,TOP,
5200,JNE3656-TP-S,JNE3656,S,Black,TOP,
5201,JNE3656-TP-XL,JNE3656,XL,Black,TOP,
5202,JNE3656-TP-XS,JNE3656,XS,Black,TOP,
5203,JNE3656-TP-XXL,JNE3656,XXL,Black,TOP,
5204,JNE3657-TP-L,JNE3657,L,Black,TOP,
5205,JNE3657-TP-M,JNE3657,M,Black,TOP,
5206,JNE3657-TP-S,JNE3657,S,Black,TOP,
5207,JNE3657-TP-XL,JNE3657,XL,Black,TOP,
5208,JNE3657-TP-XS,JNE3657,XS,Black,TOP,
5209,JNE3657-TP-XXL,JNE3657,XXL,Black,TOP,
5210,JNE3658-TP-L,JNE3658,L,White,TOP,
5211,JNE3658-TP-M,JNE3658,M,White,TOP,
5212,JNE3658-TP-S,JNE3658,S,White,TOP,
5213,JNE3658-TP-XL,JNE3658,XL,White,TOP,
5214,JNE3658-TP-XS,JNE3658,XS,White,TOP,
5215,JNE3658-TP-XXL,JNE3658,XXL,White,TOP,
5216,JNE3659-TP-L,JNE3659,L,Teal,TOP,
5217,JNE3659-TP-M,JNE3659,M,Teal,TOP,
5218,JNE3659-TP-S,JNE3659,S,Teal,TOP,
5219,JNE3659-TP-XL,JNE3659,XL,Teal,TOP,
5220,JNE3659-TP-XS,JNE3659,XS,Teal,TOP,
5221,JNE3659-TP-XXL,JNE3659,XXL,Teal,TOP,
5222,JNE3660-TP-L,JNE3660,L,Sky Blue,TOP,
5223,JNE3660-TP-M,JNE3660,M,Sky Blue,TOP,
5224,JNE3660-TP-S,JNE3660,S,Sky Blue,TOP,
5225,JNE3660-TP-XL,JNE3660,XL,Sky Blue,TOP,
5226,JNE3660-TP-XS,JNE3660,XS,Sky Blue,TOP,
5227,JNE3660-TP-XXL,JNE3660,XXL,Sky Blue,TOP,
5228,JNE3661-TP-L,JNE3661,L,Pink,TOP,
5229,JNE3661-TP-M,JNE3661,M,Pink,TOP,
5230,JNE3661-TP-S,JNE3661,S,Pink,TOP,
5231,JNE3661-TP-XL,JNE3661,XL,Pink,TOP,
5232,JNE3661-TP-XS,JNE3661,XS,Pink,TOP,
5233,JNE3661-TP-XXL,JNE3661,XXL,Pink,TOP,
5234,JNE3662-TP-L,JNE3662,L,Peach,TOP,
5235,JNE3662-TP-M,JNE3662,M,Peach,TOP,
5236,JNE3662-TP-S,JNE3662,S,Peach,TOP,
5237,JNE3662-TP-XL,JNE3662,XL,Peach,TOP,
5238,JNE3662-TP-XS,JNE3662,XS,Peach,TOP,
5239,JNE3662-TP-XXL,JNE3662,XXL,Peach,TOP,
5240,JNE3663-TP-L,JNE3663,L,Grey,TOP,
5241,JNE3663-TP-M,JNE3663,M,Grey,TOP,
5242,JNE3663-TP-S,JNE3663,S,Grey,TOP,
5243,JNE3663-TP-XL,JNE3663,XL,Grey,TOP,
5244,JNE3663-TP-XS,JNE3663,XS,Grey,TOP,
5245,JNE3663-TP-XXL,JNE3663,XXL,Grey,TOP,
5246,JNE3664-TP-L,JNE3664,L,Green,TOP,
5247,JNE3664-TP-M,JNE3664,M,Green,TOP,
5248,JNE3664-TP-S,JNE3664,S,Green,TOP,
5249,JNE3664-TP-XL,JNE3664,XL,Green,TOP,
5250,JNE3664-TP-XS,JNE3664,XS,Green,TOP,
5251,JNE3664-TP-XXL,JNE3664,XXL,Green,TOP,
5252,JNE3665-TP-L,JNE3665,L,Grey,TOP,
5253,JNE3665-TP-M,JNE3665,M,Grey,TOP,
5254,JNE3665-TP-S,JNE3665,S,Grey,TOP,
5255,JNE3665-TP-XL,JNE3665,XL,Grey,TOP,
5256,JNE3665-TP-XS,JNE3665,XS,Grey,TOP,
5257,JNE3665-TP-XXL,JNE3665,XXL,Grey,TOP,
5258,JNE3666-TP-L,JNE3666,L,Beige,TOP,
5259,JNE3666-TP-M,JNE3666,M,Beige,TOP,
5260,JNE3666-TP-S,JNE3666,S,Beige,TOP,
5261,JNE3666-TP-XL,JNE3666,XL,Beige,TOP,
5262,JNE3666-TP-XS,JNE3666,XS,Beige,TOP,
5263,JNE3666-TP-XXL,JNE3666,XXL,Beige,TOP,
5264,JNE3667-TP-L,JNE3667,L,Mustard,TOP,
5265,JNE3667-TP-M,JNE3667,M,Mustard,TOP,
5266,JNE3667-TP-S,JNE3667,S,Mustard,TOP,
5267,JNE3667-TP-XL,JNE3667,XL,Mustard,TOP,
5268,JNE3667-TP-XS,JNE3667,XS,Mustard,TOP,
5269,JNE3667-TP-XXL,JNE3667,XXL,Mustard,TOP,
5270,JNE3668-TP-L,JNE3668,L,Maroon,TOP,
5271,JNE3668-TP-M,JNE3668,M,Maroon,TOP,
5272,JNE3668-TP-S,JNE3668,S,Maroon,TOP,
5273,JNE3668-TP-XL,JNE3668,XL,Maroon,TOP,
5274,JNE3668-TP-XS,JNE3668,XS,Maroon,TOP,
5275,JNE3668-TP-XXL,JNE3668,XXL,Maroon,TOP,
5276,JNE3669-TU-L,JNE3669,L,Blue,TUNIC,
5277,JNE3669-TU-M,JNE3669,M,Blue,TUNIC,
5278,JNE3669-TU-S,JNE3669,S,Blue,TUNIC,
5279,JNE3669-TU-XL,JNE3669,XL,Blue,TUNIC,
5280,JNE3669-TU-XS,JNE3669,XS,Blue,TUNIC,
5281,JNE3669-TU-XXL,JNE3669,XXL,Blue,TUNIC,
5282,JNE3669-TU-XXXL,JNE3669,XXXL,Blue,TUNIC,
5283,JNE3670-TU-L,JNE3670,L,White,TUNIC,
5284,JNE3670-TU-M,JNE3670,M,White,TUNIC,
5285,JNE3670-TU-S,JNE3670,S,White,TUNIC,
5286,JNE3670-TU-XL,JNE3670,XL,White,TUNIC,
5287,JNE3670-TU-XS,JNE3670,XS,White,TUNIC,
5288,JNE3670-TU-XXL,JNE3670,XXL,White,TUNIC,
5289,JNE3670-TU-XXXL,JNE3670,XXXL,White,TUNIC,
5290,JNE3671-TU-L,JNE3671,L,Pink,TUNIC,
5291,JNE3671-TU-M,JNE3671,M,Pink,TUNIC,
5292,JNE3671-TU-S,JNE3671,S,Pink,TUNIC,
5293,JNE3671-TU-XL,JNE3671,XL,Pink,TUNIC,
5294,JNE3671-TU-XS,JNE3671,XS,Pink,TUNIC,
5295,JNE3671-TU-XXL,JNE3671,XXL,Pink,TUNIC,
5296,JNE3671-TU-XXXL,JNE3671,XXXL,Pink,TUNIC,
5297,JNE3672-TU-L,JNE3672,L,Red,TOP,
5298,JNE3672-TU-M,JNE3672,M,Red,TOP,
5299,JNE3672-TU-S,JNE3672,S,Red,TOP,
5300,JNE3672-TU-XL,JNE3672,XL,Red,TOP,
5301,JNE3672-TU-XS,JNE3672,XS,Red,TOP,
5302,JNE3672-TU-XXL,JNE3672,XXL,Red,TOP,
5303,JNE3672-TU-XXXL,JNE3672,XXXL,Red,TOP,
5304,JNE3673-TU-L,JNE3673,L,Mustard,TOP,
5305,JNE3673-TU-M,JNE3673,M,Mustard,TOP,
5306,JNE3673-TU-S,JNE3673,S,Mustard,TOP,
5307,JNE3673-TU-XL,JNE3673,XL,Mustard,TOP,
5308,JNE3673-TU-XS,JNE3673,XS,Mustard,TOP,
5309,JNE3673-TU-XXL,JNE3673,XXL,Mustard,TOP,
5310,JNE3673-TU-XXXL,JNE3673,XXXL,Mustard,TOP,
5311,JNE3674-TU-L,JNE3674,L,Black,TOP,
5312,JNE3674-TU-M,JNE3674,M,Black,TOP,
5313,JNE3674-TU-S,JNE3674,S,Black,TOP,
5314,JNE3674-TU-XL,JNE3674,XL,Black,TOP,
5315,JNE3674-TU-XS,JNE3674,XS,Black,TOP,
5316,JNE3674-TU-XXL,JNE3674,XXL,Black,TOP,
5317,JNE3674-TU-XXXL,JNE3674,XXXL,Black,TOP,
5318,JNE3675-TU-L,JNE3675,L,Pink,TUNIC,
5319,JNE3675-TU-M,JNE3675,M,Pink,TUNIC,
5320,JNE3675-TU-S,JNE3675,S,Pink,TUNIC,
5321,JNE3675-TU-XL,JNE3675,XL,Pink,TUNIC,
5322,JNE3675-TU-XS,JNE3675,XS,Pink,TUNIC,
5323,JNE3675-TU-XXL,JNE3675,XXL,Pink,TUNIC,
5324,JNE3675-TU-XXXL,JNE3675,XXXL,Pink,TUNIC,
5325,JNE3676-TU-L,JNE3676,L,Red,TUNIC,
5326,JNE3676-TU-M,JNE3676,M,Red,TUNIC,
5327,JNE3676-TU-S,JNE3676,S,Red,TUNIC,
5328,JNE3676-TU-XL,JNE3676,XL,Red,TUNIC,
5329,JNE3676-TU-XS,JNE3676,XS,Red,TUNIC,
5330,JNE3676-TU-XXL,JNE3676,XXL,Red,TUNIC,
5331,JNE3676-TU-XXXL,JNE3676,XXXL,Red,TUNIC,
5332,JNE3678-TU-L,JNE3678,L,Blue,TUNIC,
5333,JNE3678-TU-M,JNE3678,M,Blue,TUNIC,
5334,JNE3678-TU-S,JNE3678,S,Blue,TUNIC,
5335,JNE3678-TU-XL,JNE3678,XL,Blue,TUNIC,
5336,JNE3678-TU-XS,JNE3678,XS,Blue,TUNIC,
5337,JNE3678-TU-XXL,JNE3678,XXL,Blue,TUNIC,
5338,JNE3678-TU-XXXL,JNE3678,XXXL,Blue,TUNIC,
5339,JNE3679-TU-L,JNE3679,L,Blue,TUNIC,
5340,JNE3679-TU-M,JNE3679,M,Blue,TUNIC,
5341,JNE3679-TU-S,JNE3679,S,Blue,TUNIC,
5342,JNE3679-TU-XL,JNE3679,XL,Blue,TUNIC,
5343,JNE3679-TU-XS,JNE3679,XS,Blue,TUNIC,
5344,JNE3679-TU-XXL,JNE3679,XXL,Blue,TUNIC,
5345,JNE3679-TU-XXXL,JNE3679,XXXL,Blue,TUNIC,
5346,JNE3680-TU-L,JNE3680,L,Grey,TUNIC,
5347,JNE3680-TU-M,JNE3680,M,Grey,TUNIC,
5348,JNE3680-TU-S,JNE3680,S,Grey,TUNIC,
5349,JNE3680-TU-XL,JNE3680,XL,Grey,TUNIC,
5350,JNE3680-TU-XS,JNE3680,XS,Grey,TUNIC,
5351,JNE3680-TU-XXL,JNE3680,XXL,Grey,TUNIC,
5352,JNE3680-TU-XXXL,JNE3680,XXXL,Grey,TUNIC,
5353,JNE3683-TU-L,JNE3683,L,Pink,TUNIC,
5354,JNE3683-TU-M,JNE3683,M,Pink,TUNIC,
5355,JNE3683-TU-S,JNE3683,S,Pink,TUNIC,
5356,JNE3683-TU-XL,JNE3683,XL,Pink,TUNIC,
5357,JNE3683-TU-XS,JNE3683,XS,Pink,TUNIC,
5358,JNE3683-TU-XXL,JNE3683,XXL,Pink,TUNIC,
5359,JNE3683-TU-XXXL,JNE3683,XXXL,Pink,TUNIC,
5360,JNE3684-TU-L,JNE3684,L,Red,TUNIC,
5361,JNE3684-TU-M,JNE3684,M,Red,TUNIC,
5362,JNE3684-TU-S,JNE3684,S,Red,TUNIC,
5363,JNE3684-TU-XL,JNE3684,XL,Red,TUNIC,
5364,JNE3684-TU-XS,JNE3684,XS,Red,TUNIC,
5365,JNE3684-TU-XXL,JNE3684,XXL,Red,TUNIC,
5366,JNE3684-TU-XXXL,JNE3684,XXXL,Red,TUNIC,
5367,JNE3686-TU-L,JNE3686,L,White,TUNIC,
5368,JNE3686-TU-M,JNE3686,M,White,TUNIC,
5369,JNE3686-TU-S,JNE3686,S,White,TUNIC,
5370,JNE3686-TU-XL,JNE3686,XL,White,TUNIC,
5371,JNE3686-TU-XS,JNE3686,XS,White,TUNIC,
5372,JNE3686-TU-XXL,JNE3686,XXL,White,TUNIC,
5373,JNE3686-TU-XXXL,JNE3686,XXXL,White,TUNIC,
5374,JNE3687-TU-L,JNE3687,L,Black,TUNIC,
5375,JNE3687-TU-M,JNE3687,M,Black,TUNIC,
5376,JNE3687-TU-S,JNE3687,S,Black,TUNIC,
5377,JNE3687-TU-XL,JNE3687,XL,Black,TUNIC,
5378,JNE3687-TU-XS,JNE3687,XS,Black,TUNIC,
5379,JNE3687-TU-XXL,JNE3687,XXL,Black,TUNIC,
5380,JNE3687-TU-XXXL,JNE3687,XXXL,Black,TUNIC,
5381,JNE3688-TU-L,JNE3688,L,Green,TUNIC,
5382,JNE3688-TU-M,JNE3688,M,Green,TUNIC,
5383,JNE3688-TU-S,JNE3688,S,Green,TUNIC,
5384,JNE3688-TU-XL,JNE3688,XL,Green,TUNIC,
5385,JNE3688-TU-XS,JNE3688,XS,Green,TUNIC,
5386,JNE3688-TU-XXL,JNE3688,XXL,Green,TUNIC,
5387,JNE3688-TU-XXXL,JNE3688,XXXL,Green,TUNIC,
5388,JNE3689-TU-L,JNE3689,L,Navy Blue,TUNIC,
5389,JNE3689-TU-M,JNE3689,M,Navy Blue,TUNIC,
